molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3956240,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)cc1C#N,active,3.5,482.49100000000016,3.227800000000002,2.0,8.0
CHEMBL3951275,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@H]4CCO[C@H](COC(C)=O)C4)nc3c2)c2cnn(C)c2)cc1F,active,24.0,484.4820000000002,3.9410000000000025,2.0,7.0
CHEMBL3892334,COCCNc1ncc2c(F)cc(C(=O)N[C@@H](c3ccc(OC)c(F)c3)c3cnn(C)c3)cc2n1,active,20.0,478.5030000000002,3.991400000000003,2.0,7.0
CHEMBL3919483,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NCCCF)nc3c2)c2cnn(C)c2)cc1F,active,15.0,494.50200000000024,3.370300000000002,2.0,8.0
CHEMBL3961015,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NCC4CC4)nc3c2)c2cnn(C)c2)cc1F,active,6.0,494.50200000000024,3.370300000000002,2.0,8.0
CHEMBL4111472,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@@H]4CCOC4)nc3c2)c2cnn(C)c2)cc1F,active,2.0,494.50200000000024,3.227800000000002,2.0,8.0
CHEMBL3945851,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@H]4CCOC4)nc3c2)c2cnn(C)c2)cc1F,active,4.0,494.50200000000024,3.370300000000002,2.0,8.0
CHEMBL3971997,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NCC4COC4)nc3c2)c2cnn(C)c2)cc1F,active,4.0,519.9680000000003,4.137780000000003,2.0,8.0
CHEMBL3947003,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4(C)COC4)nc3c2)c2cnn(C)c2)cc1F,active,6.0,524.9840000000003,4.274700000000003,2.0,8.0
CHEMBL3976284,Cn1cc([C@@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2ccc(C#N)c(Cl)c2)cn1,active,0.6,520.5650000000004,3.076600000000001,3.0,9.0
CHEMBL3952319,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)cc1Cl,active,0.6,478.50300000000027,3.751800000000003,2.0,7.0
CHEMBL3984339,COc1ccc(C(NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2cnn(CCO)c2)cc1F,active,5.0,522.5560000000003,3.8849000000000027,3.0,8.0
CHEMBL3970902,Cn1cc([C@@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cccc(F)c2)cn1,active,1.3,526.5190000000002,3.708400000000003,2.0,8.0
CHEMBL3899752,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@H]4CC[C@H](O)CC4)nc3c2)c2cnn(C)c2)cc1F,active,1.2,520.4620000000001,4.532200000000003,2.0,7.0
CHEMBL3977954,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@@H]4CCOC[C@@H]4F)nc3c2)c2cnn(C)c2)cc1F,active,4.0,520.4620000000001,4.532200000000003,2.0,7.0
CHEMBL3945348,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC(C)C(F)(F)F)nc3c2)c2cnn(C)c2)cc1F,active,6.2,510.5510000000003,2.239299999999999,2.0,9.0
CHEMBL3945348,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC(C)C(F)(F)F)nc3c2)c2cnn(C)c2)cc1F,active,13.6,508.5290000000003,3.7604000000000024,2.0,8.0
CHEMBL3940016,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CS(=O)(=O)C4)nc3c2)c2cnn(C)c2)cc1F,active,52.8,478.5530000000002,3.5577000000000023,2.0,8.0
CHEMBL4112054,COc1ccc([C@@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)cc1F,active,15.7,512.9480000000002,4.4052000000000024,2.0,7.0
CHEMBL3968462,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CSC4)nc3c2)c2cnn(C)c2)cc1F,active,13.0,514.4830000000002,4.379100000000003,2.0,7.0
CHEMBL3982745,Cn1cc([C@@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2ccc(F)c(Cl)c2)cn1,active,157.0,476.5120000000002,2.965600000000001,3.0,8.0
CHEMBL3954080,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CC(F)(F)C4)nc3c2)c2cnn(C)c2)cc1F,active,5.6,476.5120000000002,2.965600000000001,3.0,8.0
CHEMBL3970751,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@H]4C[C@@H](O)C4)nc3c2)c2cnn(C)c2)cc1F,active,4.2,490.53900000000027,3.6197000000000026,2.0,8.0
CHEMBL3937700,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@H]4C[C@H](O)C4)nc3c2)c2cnn(C)c2)cc1F,active,3.8,477.4750000000002,3.4950800000000024,2.0,8.0
CHEMBL3920264,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CC(OC)C4)nc3c2)c2cnn(C)c2)cc1F,active,13.8,478.50300000000027,3.751800000000003,2.0,7.0
CHEMBL3955822,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NCCC#N)nc3c2)c2cnn(C)c2)cc1F,active,13.9,522.5560000000003,3.8849000000000027,3.0,8.0
CHEMBL3970902,Cn1cc([C@@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cccc(F)c2)cn1,active,1.2,491.52700000000027,3.016300000000001,2.0,9.0
CHEMBL3899752,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@H]4CC[C@H](O)CC4)nc3c2)c2cnn(C)c2)cc1F,active,1.2,526.5190000000002,3.708400000000003,2.0,8.0
CHEMBL4115102,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)nc1,active,153.0,486.51100000000014,3.507500000000002,2.0,9.0
CHEMBL3977954,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@@H]4CCOC[C@@H]4F)nc3c2)c2cnn(C)c2)cc1F,active,4.3,497.53400000000016,4.477420000000003,2.0,8.0
CHEMBL3964791,COc1ccc([C@H](NC(=O)c2ccc3cnc(Nc4ccnn4C)nc3c2)c2cnn(C)c2)cc1F,active,2.1,500.5380000000002,3.815920000000003,2.0,9.0
CHEMBL3975792,COc1ccc([C@H](NC(=O)c2ccc3cnc(Nc4ccnc(C)c4)nc3c2)c2cnn(C)c2)cc1F,active,4.8,518.5280000000002,3.955020000000003,2.0,9.0
CHEMBL3907361,COc1ccc([C@H](NC(=O)c2ccc3cnc(Nc4cc(C)nn4C)nc3c2)c2cnn(C)c2)cc1F,active,2.1,522.5560000000003,3.8849000000000027,3.0,8.0
CHEMBL3903954,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(Nc4cn(C)nc4C)nc3c2)c2cnn(C)c2)cc1F,active,6.8,482.49100000000016,2.962200000000001,3.0,8.0
CHEMBL3914384,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@H]4CC[C@@H](O)CC4)nc3c2)c2cnn(C)c2)cc1F,active,9.7,490.53900000000027,3.6213000000000024,2.0,8.0
CHEMBL3942385,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@@H](C)CO)nc3c2)c2cnn(C)c2)cc1F,active,2.3,504.50100000000015,3.646600000000002,2.0,9.0
CHEMBL3976794,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)cc1,active,7.0,504.95700000000016,4.460720000000003,2.0,8.0
CHEMBL3969925,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(Nc4ccnn4C)nc3c2)c2cnn(C)c2)cc1F,active,10.8,490.9300000000001,4.152300000000002,2.0,8.0
CHEMBL3899974,Cc1cc(Nc2ncc3ccc(C(=O)N[C@@H](c4ccc(Cl)c(F)c4)c4cnn(C)c4)cc3n2)n(C)n1,active,14.6,452.4650000000001,2.9536000000000007,3.0,7.0
CHEMBL3927960,Cn1cc([C@@H](NC(=O)c2ccc3cnc(Nc4ccnn4C)nc3c2)c2ccc(Cl)c(F)c2)cn1,active,3.1,500.5380000000002,3.815920000000003,2.0,9.0
CHEMBL3905399,C[C@@H](CO)Nc1ncc2c(F)cc(C(=O)N[C@@H](c3cccc(F)c3)c3cnn(C)c3)cc2n1,active,5.6,490.5390000000003,3.6213000000000024,2.0,8.0
CHEMBL3936962,COc1ccc([C@H](NC(=O)c2ccc3cnc(Nc4cn(C)nc4C)nc3c2)c2cnn(C)c2)cc1F,active,960.0,508.5290000000003,3.7604000000000024,2.0,8.0
CHEMBL3906653,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2ccnn2C)cc1F,active,3.0,502.5500000000003,3.6197000000000026,2.0,8.0
CHEMBL3983706,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2ccnn2C)cc1F,active,2.2,478.5280000000002,3.4772000000000025,2.0,8.0
CHEMBL4115281,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@H]4C[C@H]5C[C@@H]4CO5)nc3c2)c2cnn(C)c2)cc1F,inactive,1000.0,512.4920000000002,3.6033000000000026,2.0,8.0
CHEMBL3903396,COCC(C)Nc1ncc2ccc(C(=O)N[C@@H](c3ccc(OC)c(F)c3)c3cnn(C)c3)cc2n1,active,15.0,512.4920000000002,3.6033000000000026,2.0,8.0
CHEMBL3940403,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@H]4C[C@H](F)C4)nc3c2)c2cnn(OC)c2)cc1F,active,4.5,520.5400000000003,3.7588000000000026,2.0,8.0
CHEMBL3908901,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(N[C@H]4C[C@@H](F)C4)nc3c2)c2cnn(OC)c2)cc1F,active,3.8,491.52700000000027,3.016300000000001,2.0,9.0
CHEMBL3939225,COc1ccc(C(NC(=O)c2cc(F)c3cnc(NC4CC5CC4CO5)nc3c2)c2cnn(C)c2)cc1F,inactive,1000.0,508.5290000000003,3.569300000000002,2.0,8.0
CHEMBL3917843,COc1ccnc(C(NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)c1,active,61.0,508.5290000000003,3.569300000000002,2.0,8.0
CHEMBL4115373,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@H]4CCOC[C@H]4F)nc3c2)c2ccnn2C)cc1F,active,3.8,486.51100000000014,3.507500000000002,2.0,9.0
CHEMBL3979797,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@H]4CCOC[C@@H]4F)nc3c2)c2ccnn2C)cc1F,active,3.6,494.9580000000003,4.266100000000003,2.0,7.0
CHEMBL3899294,COc1ccc([C@H](NC(=O)c2ccc3cnc(Nc4ccnn4C)nc3c2)c2ccnn2C)cc1F,active,2.9,501.9780000000004,3.998680000000003,2.0,8.0
CHEMBL3895644,Cn1nccc1[C@@H](NC(=O)c1ccc2cnc(NC3CCOCC3)nc2c1)c1ccc(Cl)c(F)c1,active,151.0,528.5100000000002,4.631500000000003,2.0,7.0
CHEMBL3923797,Cn1nccc1[C@@H](NC(=O)c1ccc2cnc(NC3CCOCC3)nc2c1)c1ccc(C#N)c(Cl)c1,active,26.0,495.96500000000015,4.902600000000003,3.0,7.0
CHEMBL3954924,Cn1cc([C@@H](NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2ccc(C(F)(F)F)c(F)c2)cn1,active,5.2,508.5290000000002,4.075000000000003,2.0,8.0
CHEMBL3918339,C=C(N[C@@H](c1ccc(Cl)c(F)c1)[C@]1(F)CCNC1)c1ccc2cnc(Nc3ccnn3C)nc2c1,active,34.6,485.52300000000025,3.4843800000000016,2.0,8.0
CHEMBL3946240,Cn1cc(C(NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2ccc(OC(F)F)cc2)cn1,active,12.1,549.5250000000003,3.717900000000002,3.0,8.0
CHEMBL4113621,Cn1cc([C@H](NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2ccc(C#N)c(F)c2)cn1,active,216.0,508.5290000000003,3.7604000000000024,2.0,8.0
CHEMBL3981301,O=C(N[C@@H](c1ccc(OC(F)(F)F)c(F)c1)C1CNCCO1)c1ccc2cnc(NC3CCOCC3)nc2c1,active,6.9,495.4860000000003,4.014900000000003,2.0,8.0
CHEMBL3932745,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cncn2C)cc1F,active,1.1,509.5170000000003,3.155400000000002,2.0,9.0
CHEMBL3910050,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnco2)cc1F,active,1.3,508.5290000000003,3.7604000000000024,2.0,8.0
CHEMBL3916014,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnnn2C)cc1F,active,1.4,494.50200000000024,3.7500000000000027,3.0,7.0
CHEMBL3947367,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cn(C)cn2)cc1F,active,85.5,508.5290000000003,4.058420000000003,3.0,7.0
CHEMBL3981953,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2ncc[nH]2)cc1F,active,59.1,508.5290000000003,3.7604000000000024,2.0,8.0
CHEMBL3956554,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2c[nH]c(C)n2)cc1F,active,164.0,504.50100000000015,3.646600000000002,2.0,9.0
CHEMBL3930425,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2nccn2C)cc1F,active,1.9,504.50100000000015,3.646600000000002,2.0,9.0
CHEMBL3944501,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(Nc4ccnn4C)nc3c2)c2cncn2C)cc1F,active,1.5,355.3980000000001,2.865800000000002,3.0,5.0
CHEMBL3968650,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(Nc4ccnn4C)nc3c2)c2nccn2C)cc1F,active,8.5,472.5210000000003,2.916900000000001,3.0,7.0
CHEMBL4108067,COCCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,2.18,438.53200000000027,2.9842000000000013,3.0,6.0
CHEMBL4112586,COCCOc1n[nH]c2cc(NC(=O)N[C@@H]3CCCN(Cc4c(F)cccc4OC)C3)ncc12,active,1.53,341.37100000000004,2.3048,3.0,5.0
CHEMBL3921562,COCCOc1n[nH]c2cc(NC(=O)NCCN3CCC(c4ccccc4)CC3)ncc12,inactive,1680.0,309.326,0.7509999999999992,3.0,6.0
CHEMBL3919166,COCCOc1n[nH]c2cc(NC(=O)NCc3ccccc3)ncc12,active,10.44,293.327,1.5145999999999997,3.0,5.0
CHEMBL3984509,COCCNC(=O)Nc1cc2[nH]nc(OCCOC)c2cn1,active,226.0,325.37200000000007,3.239300000000002,3.0,4.0
CHEMBL3911276,CCCNC(=O)Nc1cc2[nH]nc(OCCOC)c2cn1,active,159.4,373.3880000000001,3.004900000000002,3.0,5.0
CHEMBL4110343,CCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,6.3,389.8430000000001,3.5192000000000023,3.0,5.0
CHEMBL4107232,COCCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,active,2.59,355.398,2.3472999999999997,3.0,5.0
CHEMBL4107755,COCCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)cc3)ncc12,active,5.27,387.44300000000004,4.419600000000003,3.0,4.0
CHEMBL3896770,COCCOc1n[nH]c2cc(NC(=O)NCCc3ccccc3)ncc12,active,8.51,369.42500000000007,2.9083000000000014,3.0,5.0
CHEMBL4107145,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCc3ccccc3)c2cn1)c1ccccc1,active,11.8,410.2610000000001,3.611600000000001,3.0,5.0
CHEMBL3956401,COCCOc1n[nH]c2cc(NC(=O)NC[C@H](C)c3ccccc3)ncc12,active,14.52,375.81600000000003,2.9582000000000015,3.0,5.0
CHEMBL3950485,COCCOc1n[nH]c2cc(NC(=O)NCc3ccc(Cl)c(Cl)c3)ncc12,active,5.03,385.4240000000001,2.4923,3.0,6.0
CHEMBL3976361,COCCOc1n[nH]c2cc(NC(=O)NCc3ccc(Cl)cc3)ncc12,active,26.42,369.42500000000007,2.9083000000000014,3.0,5.0
CHEMBL3951055,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](COC)c3ccccc3)ncc12,active,657.1,377.35100000000006,2.583000000000001,3.0,5.0
CHEMBL4112460,COCCOc1n[nH]c2cc(NC(=O)NC[C@@H](C)c3ccccc3)ncc12,active,23.21,356.386,1.7422999999999995,3.0,6.0
CHEMBL3896262,COCCOc1n[nH]c2cc(NC(=O)NCc3c(F)cccc3F)ncc12,active,20.6,367.4090000000001,2.660700000000001,3.0,5.0
CHEMBL3970924,COCCOc1n[nH]c2cc(NC(=O)NCCc3ccccn3)ncc12,active,38.47,385.42400000000015,2.8744000000000014,3.0,6.0
CHEMBL3972007,COCCOc1n[nH]c2cc(NC(=O)N[C@@H]3C[C@H]3c3ccccc3)ncc12,active,17.91,385.4240000000001,2.3559,3.0,6.0
CHEMBL3942407,COCCOc1n[nH]c2cc(NC(=O)NC(C)c3ccc(OC)cc3)ncc12,active,9.2,359.36100000000005,2.4439,3.0,5.0
CHEMBL3941331,COCCOc1n[nH]c2cc(NC(=O)NCCc3ccc(OC)cc3)ncc12,active,11.96,385.4240000000001,2.4923,3.0,6.0
CHEMBL3947725,COCCOc1n[nH]c2cc(NC(=O)NCc3ccc(F)cc3)ncc12,active,18.0,329.33500000000004,2.817400000000001,3.0,4.0
CHEMBL4113084,COCCOc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,active,1.21,355.3980000000001,2.729400000000001,3.0,5.0
CHEMBL3923334,CCOc1n[nH]c2cc(NC(=O)NCc3ccc(F)cc3)ncc12,active,30.29,343.3620000000001,3.378400000000002,3.0,4.0
CHEMBL3912479,CCOc1n[nH]c2cc(NC(=O)NCCc3ccc(OC)cc3)ncc12,active,19.28,329.33500000000004,2.9883000000000015,3.0,4.0
CHEMBL4115135,CCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,active,4.11,406.42100000000005,3.953700000000002,3.0,5.0
CHEMBL4110968,COc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,21.51,406.42100000000005,3.953700000000002,3.0,5.0
CHEMBL4109773,C[C@@H](NC(=O)Nc1ncc2c(OCc3cccnc3)n[nH]c2c1F)c1ccccc1,active,1.89,343.3620000000001,3.378400000000002,3.0,4.0
CHEMBL4107370,C[C@@H](NC(=O)Nc1ncc2c(OCc3ccncc3)n[nH]c2c1F)c1ccccc1,active,0.57,359.36100000000005,2.3507999999999996,4.0,5.0
CHEMBL4113031,CCOc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,12.88,373.3880000000001,3.004900000000001,3.0,5.0
CHEMBL4109676,CCOc1n[nH]c2c(F)c(NC(=O)N[C@H](CO)c3ccccc3)ncc12,active,3.82,389.3870000000001,1.9772999999999996,4.0,6.0
CHEMBL4109644,COCCOc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,6.56,422.42000000000013,2.926100000000001,4.0,6.0
CHEMBL4110819,COCCOc1n[nH]c2c(F)c(NC(=O)N[C@H](CO)c3ccccc3)ncc12,active,6.49,382.42400000000004,2.3076,3.0,5.0
CHEMBL4106783,O=C(Nc1ncc2c(OCc3ccncc3)n[nH]c2c1F)N[C@H](CO)c1ccccc1,active,0.42,367.409,3.008300000000001,3.0,5.0
CHEMBL4108198,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(=O)N(C)C)c2cn1)c1ccccc1,active,22.62,351.40999999999997,3.629400000000002,3.0,4.0
CHEMBL4111053,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CCO3)c2cn1)c1ccccc1,active,3.26,353.382,2.6182000000000007,3.0,5.0
CHEMBL4114549,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CC3)c2cn1)c1ccccc1,active,8.73,341.37100000000004,2.4757000000000007,3.0,5.0
CHEMBL4110018,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3COC3)c2cn1)c1ccccc1,active,8.66,311.345,2.8492000000000006,3.0,4.0
CHEMBL4115216,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccccc1,active,8.03,341.37100000000004,2.4757000000000007,3.0,5.0
CHEMBL4111718,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,17.65,329.33500000000004,2.9883000000000015,3.0,4.0
CHEMBL4115216,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccccc1,active,7.36,417.4690000000001,4.046100000000003,3.0,5.0
CHEMBL4111418,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,active,25.72,355.398,2.865800000000001,3.0,5.0
CHEMBL4113807,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OCc3ccccc3)c2cn1)c1ccccc1,active,1.23,327.34400000000005,1.8215999999999997,4.0,5.0
CHEMBL4107817,CCOc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,active,1.04,341.37100000000004,2.2116999999999996,4.0,5.0
CHEMBL4115557,COc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12,active,8.16,355.3980000000001,2.7841200000000015,3.0,5.0
CHEMBL4107371,CCOc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12,active,1.42,341.3710000000001,2.13002,4.0,5.0
CHEMBL4107071,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(C)n1)c1ccccc1,active,3.29,383.4520000000001,3.5991000000000026,3.0,5.0
CHEMBL4113864,COc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)nc(C)c12,active,2.77,381.43600000000015,3.353100000000002,3.0,5.0
CHEMBL4115172,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(C(C)C)n1)c1ccccc1,active,65.75,369.4250000000001,3.038100000000001,3.0,5.0
CHEMBL4114082,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(C2CC2)n1)c1ccccc1,active,9.34,347.325,3.442000000000001,3.0,4.0
CHEMBL4113241,CCc1nc(NC(=O)N[C@H](COC)c2ccccc2)cc2[nH]nc(OC)c12,active,8.88,377.3510000000001,3.068500000000001,3.0,5.0
CHEMBL4109490,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC(F)F)c2cn1)c1ccccc1,active,24.1,359.36100000000005,2.6148000000000007,3.0,5.0
CHEMBL4107419,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC(F)F)c2cn1)c1ccccc1,active,5.29,359.36100000000005,2.6148000000000007,3.0,5.0
CHEMBL3909437,COC[C@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccc(F)cc1,active,8.23,373.38800000000003,3.004900000000001,3.0,5.0
CHEMBL4110161,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccc(F)cc1,active,748.4,373.38800000000003,3.004900000000001,3.0,5.0
CHEMBL3929048,CCOc1n[nH]c2cc(NC(=O)N[C@@H](COC)c3ccc(F)cc3)ncc12,active,579.6,342.35900000000004,1.8707000000000003,3.0,6.0
CHEMBL4108271,CCOc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccc(F)cc3)ncc12,active,1.64,342.35900000000004,1.8707000000000003,3.0,6.0
CHEMBL3955580,COC[C@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccccn1,inactive,3000.0,356.386,2.2608000000000006,3.0,6.0
CHEMBL4111150,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccccn1,active,362.2,356.386,2.2608000000000006,3.0,6.0
CHEMBL3889673,CCOc1n[nH]c2cc(NC(=O)N[C@@H](COC)c3ccccn3)ncc12,inactive,1410.0,366.42500000000007,2.1857999999999995,3.0,5.0
CHEMBL4115396,CCOc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccn3)ncc12,active,64.03,366.42500000000007,2.1857999999999995,3.0,5.0
CHEMBL3901605,COc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3c3ccccc3)ncc12,active,4.1,380.45200000000006,2.5759000000000007,3.0,5.0
CHEMBL4109875,COc1n[nH]c2cc(NC(=O)N[C@H]3CN(C)C[C@@H]3c3ccccc3)ncc12,active,169.5,434.4220000000001,3.204600000000001,3.0,5.0
CHEMBL3979074,CCOc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3c3ccccc3)ncc12,active,1.25,434.4220000000001,3.204600000000001,3.0,5.0
CHEMBL3895631,COc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3c3ccccc3C(F)(F)F)ncc12,active,8.16,380.4520000000001,2.4942199999999994,3.0,5.0
CHEMBL4109369,COc1n[nH]c2cc(NC(=O)N[C@H]3CN(C)C[C@@H]3c3ccccc3C(F)(F)F)ncc12,inactive,1570.0,395.4630000000003,3.7068200000000022,3.0,5.0
CHEMBL4106811,COc1n[nH]c2cc(NC(=O)N[C@H]3CN(C)C[C@@H]3c3ccccc3C)ncc12,active,5.8,395.4630000000003,3.7068200000000022,3.0,5.0
CHEMBL4111846,Cc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC3CCOCC3)c12,active,977.8,425.4890000000002,3.3333200000000023,3.0,6.0
CHEMBL4111846,Cc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC3CCOCC3)c12,active,2.49,355.3980000000002,2.52012,4.0,5.0
CHEMBL4108642,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOCC3)c2c(C)n1)c1ccccc1,active,0.34,385.4240000000001,2.1466200000000004,4.0,6.0
CHEMBL4113414,Cc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OCCO)c12,active,2.17,355.39800000000014,2.9956000000000014,3.0,5.0
CHEMBL4109615,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2c(C)n1)c1ccccc1,active,0.92,368.44100000000014,2.910800000000001,3.0,5.0
CHEMBL4107819,COCc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,8.89,410.4780000000003,2.681400000000001,3.0,6.0
CHEMBL4115412,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(CN(C)C)c12,active,317.4,355.3980000000001,2.902500000000001,4.0,5.0
CHEMBL4108108,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(CN3CCOCC3)c12,active,266.2,355.3980000000001,2.902500000000001,4.0,5.0
CHEMBL4112695,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc([C@H](C)O)c12,active,31.67,359.411,2.2441000000000004,3.0,5.0
CHEMBL4110174,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc([C@@H](C)O)c12,active,6.91,341.44000000000005,3.952600000000002,3.0,4.0
